id,time_step,position_x,position_y,lane_number,speed,acceleration
5648854688,5.0,2.0,29.349143481443296,0,3.999999999999999,<bound method IDMVehicle.acceleration of IDMVehicle #688: [-81.14775062   5.99907266]>
5649441152,5.0,2.0,94.83251617944772,0,3.964307219972001,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ 2.         20.12753219]>
5649296480,5.0,-98.38719010050391,2.000000000000006,0,3.9625711901917082,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #480: [-31.           2.00000004]>
5648049280,5.0,102.09729092303607,-2.000000000000019,0,3.8805602454695163,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #280: [45.         -1.99999992]>
5209489536,6.0,62.19857220109485,-2.0000000000000115,0,3.7513749735762225,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #536: [38.         -1.99999991]>
5648142208,6.0,33.817034640167655,-2.0000000000116147,0,1.1915158895601206,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #208: [31.         -2.00000002]>
5648040784,6.0,24.046734855118665,-2.0014360035047587,0,0.04402112982771786,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #784: [24.         -2.00000011]>
5649289136,6.0,-29.622911119005014,2.000000000000002,0,2.743864590228662,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #136: [-24.           1.99999991]>
5648854688,6.0,2.0,25.34914348144331,0,4.0,<bound method IDMVehicle.acceleration of IDMVehicle #688: [-81.14775062   5.99907266]>
5649441152,6.0,2.0,90.86819073003639,0,3.96434626404402,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ 2.         20.12753219]>
5649296480,6.0,-94.42553586374616,2.000000000000006,0,3.960400855445022,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #480: [-31.           2.00000004]>
5648049280,6.0,98.21726710239908,-2.000000000000018,0,3.8793804684260493,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #280: [45.         -1.99999992]>
5649285440,6.0,-2.0000000000000138,-108.14471088798936,0,4.000950216904551,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #440: [ -1.99826104 -18.73526395]>
5209489536,7.0,58.464360150260596,-2.000000000000011,0,3.707246870870678,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #536: [38.         -1.99999991]>
5648142208,7.0,32.520901355990155,-2.0000000000000058,0,1.1435187550506305,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #208: [31.         -2.00000002]>
5648040784,7.0,24.022786891789668,-1.9999879019092994,0,0.02089884051738646,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #784: [24.         -2.00000011]>
5649289136,7.0,-27.179565732365276,2.000000000000002,0,2.056141665776959,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #136: [-24.           1.99999991]>
5648854688,7.0,2.0,21.349143481443324,0,4.0,<bound method IDMVehicle.acceleration of IDMVehicle #688: [-81.14775062   5.99907266]>
5649441152,7.0,2.0,86.90382628638994,0,3.9643852014057006,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ 2.         20.12753219]>
5649296480,7.0,-90.46669933568828,2.000000000000006,0,3.956715080993707,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #480: [-31.           2.00000004]>
5648049280,7.0,94.33843884353793,-2.0000000000000173,0,3.8780938551415276,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #280: [45.         -1.99999992]>
5649285440,7.0,-2.0000000000000133,-104.14455621971761,0,4.000000353003312,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #440: [ -1.99826104 -18.73526395]>
5209489536,8.0,54.793315179723464,-2.00000000000001,0,3.6220754636697317,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #536: [38.         -1.99999991]>
5648142208,8.0,31.646384902549418,-2.0000000000000058,0,0.5874310745741167,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #208: [31.         -2.00000002]>
5648040784,8.0,24.011183141099455,-1.9995442946270758,0,0.010200558861916719,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #784: [24.         -2.00000011]>
5649289136,8.0,-25.509734219574803,2.0000000000000018,0,1.2304383214481551,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #136: [-24.           1.99999991]>
5648854688,8.0,1.862821758151433,17.35487210292888,0,4.0,<bound method IDMVehicle.acceleration of IDMVehicle #688: [-81.14775062   5.99907266]>
5649441152,8.0,2.0,82.93942354318204,0,3.9644166567419696,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ 2.         20.12753219]>
5649296480,8.0,-86.51248962036496,2.0000000000000058,0,3.9509724344953177,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #480: [-31.           2.00000004]>
5648049280,8.0,90.46122276553398,-2.000000000000017,0,3.876047795855411,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #280: [45.         -1.99999992]>
5649285440,8.0,-2.0000000000000133,-100.14455616224546,0,4.000000000131221,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #440: [ -1.99826104 -18.73526395]>
5209489536,9.0,51.22997945102469,-2.0000000000000098,0,3.484806418085343,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #536: [38.         -1.99999991]>
5648142208,9.0,31.239993789681893,-2.0000000000003,0,0.24196067897279913,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #208: [31.         -2.00000002]>
5648040784,9.0,24.00552539821561,-2.0000048913192634,0,0.005029919991770926,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #784: [24.         -2.00000011]>
5649289136,9.0,-24.608007392539086,2.0000000000000004,0,0.5792793120410029,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #136: [-24.           1.99999991]>
